Review,Rating
"I have only used this twice so far, but this morning I woke up and my teeth were whiter! Good after taste, not really gritty, and tube will last a good while. I use a sonic care essence toothbrush. Good buy.",5.0
"Great Product, I been using supersmile toothpaste for twenty years . I love it my teeth are nice and white, you only need to use a little bit, and it last a long time. I love the cinnamon flavor.",5.0
"Expensive toothpaste, but I have been using it for quite some time, and my teeth look great",5.0
"I have been using this for about six weeks.  I noticed some improvement after a couple of weeks, then stopped paying attention.  Then the other day, someone my age asked how I keep my teeth so white!  I looked closely again, and my teeth are uniformly white and stain free!  It is worth the extra cost, absolutely.",5.0
use it everyday,5.0
"I have been using this toothpaste for a couple of years, maybe more. It really works. My teeth aren't dazzling, but they are definitely whiter. And, no problems with sensitivity (I tried one time to use strips, and my teeth were sensitive for over a year). It has fluoride, so I swish it around after I brush instead of using a rinse (I don't like mouthwashes). And I have not had any cavities. In fact, my dentist and hygienist have been very pleased with my teeth.",5.0
Love this stuff! Makes my teeth smooth & kept white used every day. This is my 3 order. If you use a pee size daily it will last a long time.,5.0
"WOOOHOOOS. Supersmile Icy Mint Whitening  Tooth Paste. The paste is used in conjunction with Supersmile Accelerator Tube. 1, Place on toothbrush(pea size) The two mix when you brush for at least  two minutes.  You should observe whiter teeth,  Love",5.0
Can't imagine using anything else.  Using this for years. Best out there,5.0
"Best toothpaste ever for crowns!  Doesn't matter if you drink coffee or wine, the stains are gone.",5.0
good product!,5.0
Fixed the spots on my veneers from mouth wash the dentist gave me. Very thankful for finding this toothpaste!,5.0
Nice ~,5.0
Have been using for years!  Love it!,5.0
I've been using supersmile for the last 4 or 5 years and will not use any other brand. I realize it's quite expensive but I love the taste and the way my teeth look. I recommend it.,5.0
Love this toothpaste makes my mouth and teeth feel so nice and clean after each use.  Its not a strong toothpaste with the smell and taste of mint.  It really does the job of cleaning before whitening.,5.0
This product really works. I've been using it for years and it does not disappoint.  Reasonably priced in place of expensive applications at the dentist.,5.0
This is a wonderful toothpaste.  A little bit goes a long way and it leaves you teeth feeling wonderfully clean and smooth.  My dental checkups have improved since using this product.,5.0
Should make the Gum in this flavor. It's refreshing! Will purchase more. This is the 2nd step of a 3 step program.,5.0
"I was skeptical but didn't want to pay hundreds for a dentist treatment.  With this toothpaste, I noticed the difference within one week.  I'm on my second tube now, and will continue to use this awesome product.  It even helped whiten my one ""dead looking"" tooth so it more closely matches the surrounding teeth.",5.0
"I have been using this product for many years.  Although it is expensive, it is the only toothpaste I use.",5.0
"If you have veneers you know that even though they stay white they will stain some in between teech.
I use this once a week to keep that from happening.",5.0
"Another good product and price to order through Amazon.  We tried other whitening products but none worked as good as this one.
u. magyar",5.0
"I DON'T BUY REGULAR TOOTHPASTE ANYMORE SINCE I'VE BEEN USING THIS TOOTHPASTE I NORMALLY BUY THE ORIGINAL BRAND SO I TRIED THIS KIND AND I LIKE THIS BETTER, THESE PRODUCTS IS WORTH THE MONEY",5.0
I've used this toothpaste for years.  It's the best whitening toothpaste I've found. I don't have any sensitivity from it either.,5.0
"No other toothpaste leaves my mouth feeling so fresh and clean, and literally polished.  It may cost a bit more, but it is completely worth every penny.",5.0
This product is great and has assisted me in overcoming sensitivity I have had for a long time. Thanks a lot.,5.0
"and i am serious- since i have found this toothpast, i have never used another kind (honestly) unless im stuck somewhere without it ;) it has made the biggest difference ever since i began using it. i always get asked what i use, and people are amazed that the white doesnt come from strips- its THIS TOOTHPASTE that whitens the best, more than anything i have ever used. you cannot get this in stores, so you might as well buy it now!!!! you won't regret it",5.0
"best whiter I have tried... been looking so long to find something easy, tastes great, and actually works.... even my husband will use it lol : ) highly recommend",5.0
I really love supersmile toothpaste. I've used it for over 2 years now and won't change. i'm getting ready to order more now.,5.0
"I love this stuff, your mouth feels like you just came from the dentist ! I have been using this product for about 2 years.",5.0
"Supersmile Whitening Toothpaste delivers on its promise  not only  to whiten teeth several shades, but to keep them white is the absolute truth.  I have used this toothpaste for 15 years, and I receive compliments on my teeth on a daily basis.",5.0
"Really works, brightens smiles in a few uses. You can see  your dirt being washed right off your toothbrush. Yummy!",5.0
I've been using this product for years. It does the job better than anything else. Whitens and cleans effectively yet gentle.,5.0
I actually got this toothpaste for my daughter to use because she doesn't like the minty toothpastes.  I tried it and it is so nice!  It tastes good and my teeth feel very clean.,5.0
Finally something that takes coffee and tea stains off my teeth without a lot of trouble. I use Supersmile everyday.,5.0
"I highly recommend. Does not give you dry mouth, has a great taste and you can definitely see the difference after only a week of use. My dentist sells this in his office, so I was pleased to find it on Amazon. Much easier!",5.0
"I got this for my daughter whose teeth were stained from peridex after having her wisdom teeth removed.  Like so many others, there is a lot of money invested in her teeth with braces, extractions, wisdom teeth extraction etc. Was so upset to have her teeth stained a horrible gray from the peridex rinse the oral surgeon gave to her.  The only caution with this tooth paste and all the other ""whiteners"" is that  you will have very sensitive teeth if you use only this toothpaste all the time.  Alternate this with a regular toothpaste or toothpaste for sensitive teeth.",5.0
"People always comment on how pretty my teeth are, and I credit that to SuperSmile toothpaste.  I drink tea and coffee, and this toothpaste seems to remove that stains that typically come from those types of beverages.",5.0
"Since I began using Supersmile toothpaste more than a year ago, my dental checkups have been great---almost no cleaned required making the visit fast.  Teeth feel clean and white and it tastes good.  I have sensitive gums and this works well with that problem----does not give me sore gums.  Yes, I would totally recommend this product.",5.0
This is more expensive than colgate or crest. But it works 10 times better. Tastes better too. Also have the whitening gel made by supersmile.,5.0
"My new dentist recommended this - he said he's seen really good results. Well, it tastes good and yes it does work! I do recommend to use it everyday - brush with dry brush for about 5 minutes - and not just once in a while so as to get the results. Yes it does whiten the teeth, and yes i would buy it again.",5.0
This toothpaste is amazing It is my favorite because I drink a lot of tea and it does a great job removing the stains!,5.0
"I used toms natural toothpase spearmint for 20 years on my veneers but now that I have 16 brand new porcelain crowns that were very expensive I switched to supersmile. I love original mint because it tastes like toms, very spearmint and not burning fake mint. If you have porcelain teeth you should know that using whitening toothpastes can take away the protective glaze of your teeth and then stains can happen faster then real enamel, like from berries or coffeeeeeeeee.....so, this supersmile whitens without scrubbing off any layers, just absorbing stains.....so it is a must!!",5.0
I feel that it has lightened my very yellow teeth and removed the plaque. The minty taste cleanses my teeth as well.,5.0
"I really like this toothpaste. It's pricey but worth it for me.  Other whitening toothpastes irritate my gums, but this one does not. You only use a little bit of it, so it lasts as well or better than regular toothpaste. I like the taste also.  It has helped brighten my teeth and  also works on my veneers, which is why I bought it for a try in the first place.  I've used the strips and other toothpastes and this is the best product I've found to date.",5.0
"I read the different reviews and this was the "" Whitening"" toothpaste  that was top of the list...
Guess what? It works...",5.0
"This is a Fabulous Product.
It actually whitens your teeth every day. Takes away coffee stains easily.
Recieved my package quickly.
I will buy from this seller again!",5.0
"I was very skeptical of this claim to whiten veneers, but it works even on my 20 yr old veneers which had become discolored just with age.  Whitening strips had worked for years, but had stopped working, so I had spent the money for trays from the dentist and used these for a couple of weeks.  They would probably have worked (from the back side of the teeth according to my dentist) but I needed to stop due to sore gums.  So I was using the toothpaste and saw more change from it than from the trays and with no soreness (and I do not have tender gums at all) so stopped the trays and do not plan to use them.  Brushing in a circular motion for two mins morning and night is not a big deal and when I used it 3-4 times daily due to having forgotten to take my other toothpaste on a short trip, the extra brushings made a difference, too.  I am concerned about one reviewer's comment that the teeth re-discolor when one stops using the toothpaste, but will wait until something unavoidable happens to provide the test...meanwhile just continuing to brush at least twice daily and appreciate the fact that something does seem to work with minimal expense and trouble.....I do drink tea and coffee daily, but not red wine.....",5.0
"I have been using this brand for a year now and my teeth are whiter. It is pricy. I prefer the cinnamon flavor. I have tried colgate and other name brands but they didn't whiten my teeth, even though they promised to do so.",5.0
"Fantastic product
So great to be able to ordef on line instead of waiting for my dentist to order it. Have and will continue to use for years",5.0
"I use this toothpaste alone in the middle of the day to freshen up, however when combined with Supersmile Accelerator it is the only thing that whitens my Tetracycline stained teeth. When I was a young child, I had tonsillitis quite often and was given Tetracycline because it was a widely prescribed antibiotic at that time. Unfortunately If you take this drug while you have your baby teeth, your permanent teeth may develop banding stains ranging from yellow to gray in color, and slight to severe in intensity, plus they may become translucent. My teeth developed slight yellow banding and translucency, and after trying many other bleaching and whitening methods (professional and over-the-counter) to no avail, I tried this and it's worked better than anything else. I've been using the toothpaste with accelerator twice a day for about 3 years and my teeth are brighter and more opaque than they've ever been. I'm very pleased with this system.",5.0
"I have always disliked mint in anything but ice cream, and I do NOT want my mouth to tingle.  I was delighted to find the Green Apple, which leaves my teeth smooth and my mouth feeling clean without the harshness of mint or the cloying sweetness of most toothpastes.  It's not abrasive like so many other tooth products, so I don't have to worry about scrubbing the enamel away.",5.0
I love it.  Teeth are getting whiter.  Tried the toothpaste and can't wait to try the other products. Buy it,5.0
This toothpaste is excellent for whitening. I've gotten several compliments on how great my smile looks! The toothpaste has a great flavor too!!,5.0
This is my favorite toothpaste. I've used it for years. Makes your teeth feel so clean & smooth. Be sure to use on a dry toothbrush. Just takes a pea-size amount. Amazon has best price!,5.0
"Awesome polish for your teeth and yes it does whiten and brighten very well.
Definitely a must have if you are a skeptic, go for it!  I promise your smile will be Super!!!",5.0
"Even though the product is expensive, you only use a tiny bit so it is worth it. And the results are great.
Love it!",5.0
"I buy this toothpaste almost exclusively and have used it for years. You really need only very little at a time, and one tube can last for several weeks. It tastes great and does seem to help my teeth maintain their whiteness. An added benefit seems to be diminished ""morning breath!""",5.0
best whitening toothpaste around.  I originally bought it on QVC as a today's special value but now their prices are higher than what I can get here.,5.0
Remember to use a dry toothbrush.  I only use once/day at night and regular toothpaste in the AM.  No sensitivity!,5.0
My teeth feel like I have just come from the dentist. I Think as we age our teeth darken but this super smile toothpaste help keep them white. I am hooked. I liked it so much I bought it for all my children to try.,5.0
"My son had lots of antibiotics when he was a baby so when his big-boy teeth came in, they were typically stained.  This helped to whiten his teeth, not remove all the staining but a big improvement.",5.0
I use this all the time.  It did whiten my teeth.  You do have to continue using it to keep the results.,5.0
"this stuff is good for upkeep, i use it occasionally and it does the trick! I recommend it to smokers or coffee drinkers. besides crest whitening strips this toothpaste is the best.",5.0
"remember use a dry tooth brush its perfect to maintain your whitened teeth twice a day no sesitivity
i have sensitive teeth",5.0
"Took a couple of weeks until I started to see a real whitening difference. Did not use the acuator (?) just the paste from the gitgo. Like it because it is not gloppy like most toothpastes; my teeth feel the cleanest they have every felt, not ""sweaters"" ever. I have mild periodontal disease and my gums seem much healthier looking too.",5.0
"Got my teeth whitened over a year ago. So far, no need to return for a treatment. This stuff keeps the whitening going.",5.0
"I was browsing the net and ran across this product, the first place I looked for it was amazon thanks, the very first time I used the product it did remove coffee, juice, and other stains from my teeth, my teeth were whiter the first time I used  the product, great seller and fast shipping, thanks again.",5.0
This is a great toothpaste! It tastes pleasant and very effective whiting maintenance. My whole family loves it and prefers it over other toothpastes.,5.0
"I can't explain it, Of all the toothpastes I've ever used my mouth feels amazingly clean when I use super smile.
What am I comparing it against? Colgate, Toms, and Blanx.
I used to be a blanx user, but they don't distribute the artic moss blanx into the states anymore. I switched to supersmile and I wouldn't look back if they did.
Pros:
Clean mouth feel
subtle mint flavor
Cons:
Price... It is very expensive. But if you want to feel like you love yourself, this is something worth trying. Go on indulge yourself. even for just one tube.",5.0
Using any abrasive toothpaste will gradually remove your enamel. This  keeps your teeth white and healthy. I will purchase this toothpaste again.,5.0
I had used the Super Smile system since January. I HONESTLY see a big difference in the color of my teeth. I bought this to use ans an 'upkeep'. Remember to use with a dry toothbrush.,5.0
Great toothpaste. It whitens without causing sensitivity. Don't expect a dental bleach white but it does whiten really well. Flavor is good.,5.0
this was a good product and good value. The purchase came quickly and I would buy it again when needed.,5.0
A truly wonderful product for a mega watt smile. Works best with the accelerator .whitens my veneers too.my natural teeth match my veneers,5.0
"I'm not so sure about the whitening aspect of this toothpaste. However, I do love how clean my teeth feel when I use this. I have an electric toothbrush. Feels like I just had a cleaning at the dentist. Flavor is pleasant as well.",5.0
been using this toothpaste for years. I won't be without it. Makes my teeth feel clean and look whiter. Recommend!,5.0
Works great!!!  This is the best product ever!!!  I absolutely love it!!!  I recommend it to all who want white teeth!,5.0
I have been using supersmile for years. Once you try it you cant use anything else. Makes your mouth feel like you just had a cleaning at the dentist and whitens your teeth.,5.0
"This toothpaste whitened my teeth several shades after I used it for a few months.  The ingredients seem to be very strong, so I try to mix up with other toothpastes.  It is also a good acne remedy if you mix it with a little neosporin : )",5.0
SuperSmile has always been worth the price to me but the sometimes I'm just not in the mood for the overly minty flavors (ie icy mint) Cinnamon burst does the trick and the cinnamon is very subtle.,5.0
Brush your teeth with this stuff regularyly and it will help whiten your teeth.  It won't may your teeth pearly white but it definitely helps and is worth it.,5.0
I have sensitive teeth and can't use a lot  of tooth pastes that contain whitening properties but have been using this one for 6 months and haven't had any issues but a much whiter smile!,5.0
"Several years ago my Dentist gave me a tube of this toothpaste and explained why he recommends this product. I have now used this toothpaste for over 10 years and ever since I started, my cleaning have been much easier, not as much plaque build up and gums are in great shape.",5.0
Love the taste and results of this toothpaste. Amazon also offers it at a very good price and it really whitens your teeth -- even after just the first usage. I use it daily and am very pleased with it.,5.0
"Here are my mandatory 16 words to be able to send this review.
Bad system for people to have to do this now.
Product and service were good.",5.0
Purchased for my mother who doesn't order on line. She was very happy I was able to find this product for her. She was happy with the price.,5.0
I have been using this toothpaste for about 3 years now. Love it and my smile and teeth look GREAT and are nice and BRIGHT. Thank you Dr. Smigle :-),5.0
"This toothpaste does work, I have been using it for 4 years, better than any other brand on the shelf.",5.0
"My 10 year old veneer was starting to show discoloration and I researched ""how to lighten veneers"" online. Well, you have to replace the tooth or try Supersmile. I opted for the toothpaste to save a little money and am now signed up for the automatic shipments!! I LOVE THIS PRODUCT!!",5.0
"This brand is our favorite because teeth feel so much cleaner. The baking soda is non abrasive cleaner. However, this flavor is more of a cloves taste than cinnamon. Not my favorite flavor but certainly is a burst of flavor.",5.0
"Supersmile toothpaste is a low-foam toothpaste that has a soft abrasive that gently removes stubborn food stains from coffee, tea, berries and red wine.  There is no chemical burn or bad taste and is excellent for veneers and sensitive gums.

As a frequent traveler to countries where the water may not be safe to drink without boiling, beverages such as coffee and tea (instead of just plain water) are the norm in my diet and I had unattractive stains on my teeth no matter how hard or how often I brushed with regular toothpaste.  I hate the chemical taste  and burn of chemical whitening toothpastes so my dentist recommended Supersmile toothpaste as a way to help with the stains between visits.

By using Supersmile's toothpaste with an electric toothbrush at night before bed, I was able to remove most of the stains on my teeth and get them as naturally white as possible.  I love how the Supersmile accelerant is in a separate tube so I can choose when I need to use it in combination with the toothpaste (to get the inbetween teeth stains) to get my teeth beyond natural white (but not optical white).

To get the most out of this toothpaste, it needs to be used without water on an electric toothbrush for the full recommended 2-mins.  I use it mostly as an additional treatment with a dedicated toothbrush rather than as my primary toothpaste.",5.0
"I love this toothpaste.  The flavor is just right, not overpowering but very tasty.  I have been happy with all of their products.",5.0
"Ya know $15.00 is a lot of money for tooth paste but it is a whole lot cheaper than a tooth whitening session.  Needless to say, I am very, very pleased with Supersmile.  I am addicted to tea and hot chocolate and it was starting to show.  I was shocked to see immediate results after one use.  I am now on my 2nd tube for maintenance.  Love this stuff!",5.0
"It really works wonders in teeth whitening!  Peridex can really stain teeth, but I can already see a difference after a few days of using it!  It is so far the best teeth whitener that I have ever used and is definitely worth the price in the overall scheme of teeth products and services that could be used to remove stains.",5.0
I originally bought this toothpaste from my cosmetic dentist in Scottsdale. It is the BEST. You actually notice a difference after the first time. Its the only whitening toothpaste that has the same ingredients as the pros use in the whitening trays. I can't live with out this product!,5.0
"This toothpaste was recommended to me by my cosmetic dentist as the only shot to re-whiten my veneers -- and BOY does it.  I could see a difference in only a few days and then, after a few months, they were as white as the day I got them.  My whole family and a lot of friends now use this with great results.  None of us have any gum irritation or problems and another bonus is that nothing we've ever used leaves your teeth/mouth feeling so absolutely clean. It's pricey for ""toothpaste"" but worth every penny. Thank you Dr. Smigel you're a genius for inventing this!",5.0
"I've already written a review, but I'll do it again for you.  Dealing with amazon is so nice and easy.  Every purchase I've done with you has been great.  I love the Supersmile toothpaste and hope to get some more when I run out.  Just hope the price is low for me!

Thank you for your follow-up.  Would love a Kindle, but they are still too high, even on Amazon.  Any last minute sales, let me know on anything.

Donna Grubbs",5.0
"By far the best whitening toothpaste I've tried.  It does not have an offensive taste and really makes my teeth whiter.  Only drawback is the price, but it is definitely worth it.",5.0
"This is a third Supersmile what we are using. I am recommending to everyone. I have tried many whitening toothpastes before, but they didn't help. My dentist recommended Supersmile and my teeth are really white in a very short time.  This toothpaste is really very very very very good for smokers, as well. This is the best toothpaste so far what we have use. Fast delivery. Good price. Happy for my purchase.",5.0
"I've been using Supersmile toothpaste for a little over 15 years and I will NEVER use anything else.  Regular toothpaste leaves my teeth feeling gritty, like I can't get them clean enough no matter how long I brush.  I drink red wine and coffee and ocassionally smoke with no staining whatsoever. I go to the dentist regularly for my semi annual cleanings and he is amazed that I never have any tartar buildup.  My husband uses regular toothpaste and I have to buy him a new tube every few weeks.  Because it's necessary to use only a pearl size drop of Supersmile one tube lasts a couple months, so in reality the cost is not significantly more.",5.0
My wife and I both use Supersmile.  It really does keep your teeth white.,5.0
"This has a nice flavor and I was surprised how well it whitens teeth on its own.  I am a red wine & coffee drinker and this really helped.  It is a little pricey for everyday, but nice once in a while.",5.0
I love this product and have purchased 3 tubes now.  I get compliments everyday on how white my teeth are.,5.0
My daughter's teeth are beautifully white. She has been using SuperSmile for over 1 year and she recently had her check up and does not have any cavities.,5.0
"I NEVER received my order!  Do not order for American Discount Beauty Supply!!!!  I emailed them and called them and they will not even return my inquires as to why I never received my order.  Wasted $36 (I also ""bought"" the Supersmile Whitening Floss).  Amazon needs to drop this supplier...",5.0
"I don't know about tooth whitening, I bought this because it isn't so strongly flavored that my mouth is burning when I am done brushing. It is nice and mild with no overt ""backing soda"" flavor.",5.0
"Forget every over-the-counter ""whitening"" toothpaste out there.  Nothing available in the stores can match even half the whitening power this can.  This is the one and only you'll ever need!  Within 2 weeks, I noticed exceptionally whiter teeth, and I had relatively white teeth to start with.  This product has actually whitened my teeth more than the chair-side bleaching I got at my dentist's office. I was just looking for something to keep them white rather than using white strips, which caused too much tooth sensitivity for me to use more than 3 days.  Super Smile caused absolutely no sensitivity at all, which is the 2nd best thing about it.  Just use it twice a day (along with the whitening accelerator gel) for two minutes, and after a few days, you'll be thankful you bought it!",5.0
"Loved the product! Didn't give me sensitive gums, and it certainly whitened my teeth. Will buy again, worth the price.",5.0
"I have tried many different lotions, but this one is the best by far.  It really soaks into your skin and there is little, if any residue left behind.  And the fragrance is subtle but very pleasant.",5.0
Great product~ for someone that is sensitive to smells this product is a resfreshing breath of air and it works well.,5.0
"Love this cream, smells great, works well. Seller did a great job sending. On time and we'll wrapped.",5.0
Will buy again.,5.0
Excellent product; quick shipping. Very satisfied!,5.0
"I've used this lotion for years and continue to love the smell of it, so fresh and clean smelling.",5.0
Love love this scent. Fresh,5.0
Gloriously fresh scent...arrived quickly and on time. Will purchase again and again...and again!,5.0
Hard to live without it.,5.0
Love it will order again,5.0
"I have sensitive skin and I love this lotion.  Scent is light and refreshing, moisturizes all day without sticky greasy feeling.",5.0
I have been using this for a few years.  I have dry skin and this is one of the only products I have found that takes the itch away.,5.0
"Excellent hydrating lotion with an invigorating, fresh scent.",5.0
She loves the lotion!,5.0
This is the best body lotion. It is not greasy and rubs in with little elbow grease. The smell is sensational. It leaves just the hint of mint.,5.0
Wasn't sure about the smell but love it!,5.0
LOVEcthis lotion!!!,5.0
"I love their products and this one is exception. Fresh smell, makes my skin feel silky.",5.0
Love the fresh minty smell!,5.0
Feels great and smells great! Great moisturizer and not greasy!,5.0
"This is my all-time favorite lotion and the fragrance just makes me happy. It's a bit pricey, but so worth it in my opinion.",5.0
Best loation ever.  I love how it makes my skin feel tingly.  I get the hand cream after getting engaged since my finder was swelling and a friend reccomended mint hand creame.  I loved that so much I got the body loation.  HIGHLY RECCOMEND,5.0
"Absolutely LOVE this lotion! It smells like real mint, not the mint gum smell you get with some mint lotions.

I took it to work and I had to hide it because everyone was using it; which due to the price I paid, I can't afford to just let anyone use it.  It has a very good smooth feeling and not watered down.",5.0
Love it!!,5.0
In love with this lotion. Great texture and fresh scent.,5.0
One of the best body lotions I have come across.  Lots of rich moisture and wonderful minty scent.,5.0
Love this scent. It is so refreshing and I get loads of compliments from people telling me I smell good without being overpowering.,5.0
Nice light lotion with a mint scent.,5.0
"Light, refreshing scent that absorbs quickly.",5.0
Smells heavenly. Moisturize without greasiness. Love this product.,5.0
awesome body lotion,5.0
I love the scent...very refreshing and I appreciate how it soaks into my skin. Will order again!,5.0
They sell this at a local gift shop but for so much more.  The smell is AWESOME and the price is great!  I get so many compliments on how nice it smells.,5.0
awesome smell lotion,5.0
This is a great product.  It smells fantastic and is a great lotion for everyday use.,5.0
Way too much $$ but the product is superb!,5.0
"This is so soothing, and smells so good!!",5.0
"Love this lotion. Perfect gift for ladies, friends",5.0
Keeps my skin feeling hydrated longer.,5.0
Love it! So creamy and smells fresh!,5.0
"I have been using this particular lotion from Archipelago for many years. It was originally given to me as a gift and after that I continued using it. I think it smells heavenly, in addition to be a superior lotion. I have no retail; stores in my area so online is my way of purchasing it. Sharon Ferris",5.0
"I absolutely love this lotion - it has to be my most favorite over the past 18 years!  It has a very light, clean mint/herbal smell that I enjoy.  I do love pairing it with the body wash, but the lotion is where it's at for me.  I bought this years ago at a Marshalls and could not help but think - why on earth is this so expensive?  Is it worth it?  IT IS.  I have very dry skin and this goes on very smoothly for me and soaks in pretty quickly relieving any dryness I have, but also not making me itch or break out.  The only issue I have with ordering it on Amazon is that nobody seems to want to take the 30 seconds to make sure the lid is on tight, the pump is closed and its not covered in dirt.  I mention this issue - because for me it is an issue.  I don't want my lotion to spill out - which it has both times I ordered it, nor would I ever buy a lotion that is spilling out and covered with a layer of dirt and dust.  The sellers need to step up their game on here.  Next time I will look for it where I can buy it in person or directly from the manufacturer.  It is worth the extra expense to makes sure it is done right.",5.0
I love this lotion! Smells great and works great!,5.0
Yay,5.0
Great product fast delivery I recommend to all.,5.0
"Good God, this smells amazing. I would never have imagined a mint scented lotion would be this appealing to me (and apparently every other person who smells it) but it truly is. Will definitely be ordering this again.",5.0
Smells great and makes your skin soft.,5.0
This is the best hydrating lotion and it smells so good.,5.0
lovely!,5.0
"Smells amazing, less real MINT like than I thought it would be but it still smells like absolute heaven. Moisturizes great, non greasy, high quality, you get a lot for the price. I like the metal bottle it comes in, and the convenient pump. Even my husband likes it! I also like that it has essential oils in it. It is a very refreshing, uplifting lotion to have for summer, and makes you feel and smell so fresh!",5.0
great product my wife loves it  quick to ship well packaged will do business again  thanks,5.0
Amazing smell and does wonders for dry hands!! Experienced this at a spa and am so glad I found on Amazon to order.,5.0
"I've been buying this product for many years now. I love it! The morning mint scent is so nice and clean smelling, not ""phew-fumy"" as my niece says. It absorbs readily and softens your skin nicely. It's lightly scented and pleasant.",5.0
"I just love this body lotion I would like to get some more at the right price. Every time I put it on after shower my wife goes crazy she loves the smell.

Thank you",5.0
"I love this lotion!  Stays on, and smells great!",5.0
