Review,Rating
"Was so excited to get the game and use it in school with the students I see for therapy BUT when it arrived.. I noticed ALL the people on the game in the pics are ALL white..no asian, Black, Latino looking kids..I work in Baltimore in a school that is 99% African American..I think I might return it unless I can think of a way to fix it but for that much money might not be worth it...I know the kids I work with will say right away that this is different and will be uncomfortable with that fact..please develop more diverse material",2.0
Very disappointing! Not worth the money. The concept is great but the instructions don't make sense and its not goal directed. No guidance to help people process through it. Absolutely no learning directive!! Very awkward to play. Its almost as if someone haphazardly made it in their basement or something.,2.0
Looked at it twice and instructions are not clear. There are tons on the same cards. I don't know it they are meant for groups. Definitely something I will have to take a lot of time to figure out. Hopefully it will not be too hard for the children.,2.0
"Its a good thing that I didn't buy these-a friend did. We both love Vocaloid, so she brought these over to my house one day. I was in shock of the bad quality.
First off, the paint job is probably the worst. Luka's hair is more a lavender than a cotton candy pink, Meiko's hair is blond (while Meiko Sakine's hair seemed alright) and the outfits were messy. Every one of these things had at least one problem with color or design.
Next, the figures structure. It was actually quite a riot when Kaito's pants fell off his body-my friend and i laughed so hard. His scarf also came off, and I wouldn't be surprised if eventually Miku's leeks also came off, as well as anything else the figures were holding. Nothing super glue can't fix, i guess...
All in all, I would be majorly disapppnted if I had bought these. Maybe some of them weren't that bad, but alltogether they weren't worth the cheap price.",2.0
"i should have payed more attention to the pictures, when i ordered these i thought they were going to be the nendoroids from the first picture but they in fact are not...i realized it after i got them in the mail. The ones you get are those in the second and third pic, they are clearly lower quality the colors are way off on some of them and the details aren't painted on them at all. I should have noticed (by the price) that they weren't the originals, but at less than $4 a piece ill simply paint the corrections myself. The ones in the first pic currently sell for around $25 each. You can compare the quality between the pics yourself, i was disappointed but i don't think my purchase was a total loss. after i repaint them they'll still look nice in my collection until i have the money to replace them with originals.",2.0
All of the poses are wrong. The paint job was very poorly done. Buy it if you are willing to retouch it.,2.0
These are fakes. Like the other posters said. I bought some authentic figures from Japan Town in San Francisco and the quality is completely different. Paint job is different too. My daughter doesn't seem to care and I just painted over the crapy paint job to fix it.,2.0
The Colouring was wrong. Half of them were keychains with no option to put them onto a stand. Not really worth buying to be honeset. Sorry.,2.0
"I got doubles instead of all 10 different figures and Meiko's hair was blonde. The figures are adorable, but I would have liked it better without the mess up.",2.0
Although these are exactly what my daughter wanted and she enjoys them very much they have all broken within days of having them. All of the heads broke off all of the dolls and she is not that rough with her toys.,2.0
"What you see is NOT what you get.  Yes, I received 10 mini figures, but not the 10 pictured. For the price I wasn't expecting miracles, but I did expect to get at least the characters listed in the description. When you order an item that is supposed to contain Rin and Len, you expect Len to be in the package.",2.0
There cheap ripe offs was not going to say any thing but there so poorly done I had to say it most of the characters and weong hair color like its hard to get the right paint or some thing and they can even color in the lines and end up with parts that have over color,2.0
"I bought them at a fairly decent price so I guess I should have expected them to be bad, just not this bad. In the description (which wasn't very clear to begin with) it said that they were made in china But very good quality. I beg to differ. They are crappy made versions of the nice versions of the figures in the picture. Most of their faces are crooked and my Miku append has a random black streak across her face that was on her when I took her out of the package. All of their colors are faded too. Luka's hair is so light pink that it looks almost white. I just wasn't impressed with them after the good things the seller said about them.",2.0
"The seller really needs to update the photo for this product. The actual product is lacking a lot of the detail in painting of the eyes, costume details, etc and the colors are off (for example Miku's hair is almost a forest green, Luka's hair is white instead of pink, and Haku is completely missing any purple in the costume. Also all the shading of the hair shown in the image doesn't exist). It make it seem as if these were knock-offs of the ones displayed in the image.",2.0
Way over priced.,2.0
"Nice car but mine was stop and go. Checked everything ... still no luck. So, I'm exchanging it for a new one.",2.0
Drove it around for about 5 minutes and the first time I hit reverse the car stopped and smoke began to roll out from under the body. The car was pretty cheap so im just ordering a new ESC. Pisses me off that it only lasted a few minutes though.,2.0
the front bumber  snapped and the esc failed the turning servo dosent have the power to fully turn the wheels then back all the way without still being in a turning position and the charger broke,2.0
Its ok drives great but remote started acting up,2.0
Frame broke in front within the 1st use,2.0
Doesn't have battery charger and is a cheap quality. Did not try yet cause it's a gift for my grandson this christmas.,2.0
Did not pair to the remote easily.  the instructions look to be translated to English using automated translation service and make no sense.,2.0
New to gas RC cars and the instructions with the car keep referring to the Exceed website for videos on engine break-in and other maintenance items.  The only thing is I looked everywhere on the web site and did not find the instructional videos.  Very dissatisfied with the limited information received.,2.0
We bought this for my stepson for Christmas.  We've never had an item like this before.  Instructions are minimal.  Tried contacting seller to find out how to operate and set up and got a next-to-nothing answer.  Needed to contact a hobby shop to figure out what all was needed to operate and proper instructions.  Very disappointed with lack of instruction and guidance.,2.0
"this is nice for the price i gess. but it brakes in bad ways. it brakes in the hard to fix places, and the ones that shouldnt brake. ive had mine for less than a week and is sending it back because it broke and you cant buy parts for it it at local hobby shops. exceed only sells stuff on amazon a another place or two, and it takes over a week for it to come in. so i would recamend spening $10-$20 more and buy a nicer one, thats what im doing. so over all this is not the best. oh... and parts of the frame are very flimsy if you hit it, like on the front suspention. im 14 and this was a lot of fun at fist, but not a good long term kind of thing.",2.0
"This some kind of joke right?
It fires one missile without crashing, and then refuses to fire any more missiles, and it just does a buzzing/jammed noise on its mounted gun.

After waiting 4 days for it to be shipped, the seller finally complies, and I'm happy that he finally agrees to mail it.
Now I recieve it and it flies quite nicely.
Very agile heli, very fun.

Of course.... the gun only works for 1 shot, and it will not shoot anymore. Its gun just buzzes lifelessly.
How did this product get past the testing/factory facility?

Oh well, I paid 20$ for this, I might as well try to enjoy it. At least it FLIES, so I somewhat got what I paid for, but losing the main gun feature is a total buzzkill.",2.0
"It was extremely fun, until it broke.  Don't know if the nephew was rough or it just broke...to be honest. But it is challenging and very fun",2.0
"I bought it for my 11 year old son to give him something more than just a flying copter (with the missiles). At first it flew pretty well and was relatively easy to control; the missiles worked well, too. Regrettably, after a couple of days it stopped lifting off. We got new batteries for the controller and made sure the copter was fully charged but on applying the throttle it would just dive to the ground or spin around on a table. Really disappointing for my son.",2.0
"I bought this to play with my five year-old daughter.  I tend to prefer games that can include more than two people, but I thought that this would be good for teaching some simple strategies.  Unfortunately, the game is just too boring.  While my daughter easily understood the game play, she and I both were done after just finding a couple of each others boats.  It just takes too long and doesn't compete with the many entertainment options.

As for construction, I will confirm other reviewer comments that the build quality is poor.  I remember that in my old game, the pegs would sit firmly in the holes.  Now, with a simple move of the board, pegs can fall down, causing you to lose your place.  They also don't sit well in the boat pieces.  I also received a number of crooked pieces, making them useless.

I can't imagine how anyone wouldn't be disappointed by this game.  You may get a few good rounds with it, but don't be surprised if it quickly ends up in the closet collecting dust.",2.0
"We grew up playing this classic game and encouraged this as a gift for our 7 year old.  He loves the concept and the play.  And we remember fondly the red and blue games of old.

But there are major issues with the build of this game.
Fit:  The pins don't all fit into the space allocated for them.  You can't properly close the units with all the pins.
Playing board - Bottom:  There is no ""floor"" under the pins.  If you try to play the game holding the units, or sitting them on your lap, you will push up any pins sticking through the floor of the unit.  Very annoying.
Playing board - Top:  The pins do not securely fit into their holes.  Any slight jostle will cause the pins to tumble out of their holes destroying any record of where you have fired and what ships you have sunk.

I also miss the 5 little holes in the old clasps of the old units.  We always placed red pins in the holes as visual bragging tags to remind our opponents how many ships we had sunk!  But that's not a functional issue, per se.

I recommend searching out the real classic units before investing in this ""updated"" version.  We'll be returning this one to the store.",2.0
"As a GenX, I grew up with Battleship and Electronic Battleship (cooler). Its a great game for young kids. 5 or 6 is about as young as you want to go on age. The kids have to learn both grid notation and also the transformation that their attack grid is an analog to my defense grip/ship grid and vice versa. It takes kids a little while to grasp this concept fully. The game is suspenseful and fun for kids.

The drawback with this version of Battleship is pretty common to a lot of products. The manufacturer has done a lot of cost reduction to the game since you saw the version you played on as a kid. There is a lightweight and cheap feel to it now. One example is the white/red pegs. They used to be large, about 2cm and solid. Now they are about 1/2 cm and hollow to save on plastic cost. Just one example, but you get the idea, everything about it has been spared down to the minimal possible costs. They even have the user apply the outside Battleship decal stickers to save on a few pennies of assembly cost. This sort of makes sense. They are selling the game based on nostalgia we all have for it that we want to pass on to our kids. This games sales driver is not word of mouth on high build quality or durability. Therefore, charge as much as possible and cut costs at every conceivable location. To this I would say to the manufacturer, shame on you guys.

A better bet would be to find an older battleship game with better quality on eBay or go dig up your old set from your parents basement. Those sets were built so well that they should still be fine.",2.0
cheap and potentially dangerous for children.  Everything about this is flimsy.  Best bet is to store you children's pens/markers and pencils so this get minimal use for food.  It should not be carried to school - you child will lose his/her food simply based on the thin construction and locking mechanism.  This item is purely a decoration.,2.0
The ad says PLENTY of space but this is NOT true.  It is actually a cheaply made piece of tin that is thin and wobbly,2.0
The top came bent and it never closed right.,2.0
"Bought two of these for my Grandkids. Removed the paper tab on the battery compartment, no sound. Bought $14 of new batteries installed and still no sound. Kids liked them but a cash register without noise ? Packing them up and returning them. I did call Learning Resources Customer Service, while they were polite, they had no insight as to their product's defect. Give this one, a DO NOT BUY!",2.0
"This is a very cute box.  However, it was smaller than anticipated and made of thin metal.  It was dented when received.",2.0
"Cute, but not sturdy. Handle is exceedingly flimsy. Not a functional product and I would not advise purchase if you intend to use it, only if you want to look at it.",2.0
"While this is a cute tin box (and I used it to hold mini-muffins at at baby shower), it isn't meant to be used.  Would look cute as a decoration in a baby's room or to hold all those crayon's for an older child.",2.0
Cheaply made. I could probably get one just like this on a claw machine for $1.,2.0
"Overall it's as expected but a major flaw I'm guessing is due to it being manufactured where the US dollar is not the currency.  The calculator does not automatically display totals as dollars.  Such as $4.20 displays as 4.2 which is terribly confusing for children.  You should fix that so that it displays 2 digits to the right of the decimal point.  As I said, confusing for children learning currency and not so much a ""Learning Resource"".",2.0
"This item was complete and in fair condition, however it Reeked of cigarette smoke that I couldn't make go away. Fortunately I'm not allergic, but there should be a warning attached!!",2.0
"Nice game.  Fortunately, I sort of remember how to play it from when I was a kid; the rules are frustratingly confusing and unclear.  If you try to play by following the printed rule sheet, you will run into many contingencies for which you will have to make up your own rules.",2.0
"Sad, cheaply made version of the original.",2.0
"I was hoping to get old version of the Trouble Game which showed better quality and presentation.  So, I was willing to pay more for old version.  I got new Trouble Game version instead (which is selling at cheaper price).  I was disappointed and cheated.  Please be aware.",2.0
This is just a peice of plastic that you pop onto a piece of cardboard.  Not the quality of the game I had as a kid. Junk.,2.0
"Classic game.... however the ""push"" part is SO STIFF that neither me or my 5 year old granddaughter can push it down to pop the dice. Very disappointed.",2.0
very low quality board,2.0
"The register looks nice and the kids enjoyed playing with it but after a few days, I happene to be sitting near my 21 month child while he played with the register (which really belongs to our 4yr old) and when he pressed the open button on the register a small screw popped out! He grabbed it and looked at it with curiousity. If I hadnt been there, maybe he would have ingested it! So why did this happen? The screw clearly looks like it separated from the plastic of the register. The register is a very hard brittle cheap plastic. I think this is why it happened with the register and with none of the other toys my kids have played with over the years.",2.0
Just basically a calculator with a drawer that opens,2.0
I was surprised at how cheap this felt when we opened it on Christmas. My daughter liked it but I expected better quality.,2.0
"not like the sturdy game of old, very flimsy",2.0
Although there are US coins and bills on the colored front of the box; there was definitely Canadian coins and bills on the inside of the cash register.  I am so glad I looked before giving it for Xmas.  My granddaughter is smart (of course) but she doesn't even know US money let alone Canadian coins and bills.  I sent it back and did not purchase another.,2.0
"The item is incomplete, it is missing the colorful piece that goes under the board, which tells you where home and start place are.",2.0
"This Mastermind game is very, very cheaply made - do not waste your money.  Spend a little bit more and buy the original (black and grey) in any store.",2.0
"Flimsy game, with an unprotected cardboard top that easily tears and wrinkles.  The old game was much more durable, though my kids liked some of the new twists in this version.",2.0
"As with most games, the new generation has build quality problems which distract from gameplay.",2.0
"Maybe it's just us, but we didn't find this game very challenging. The puzzles are of the ""you are in a house with an all southern exposure; a bear walks past a window, what colour is it?"" type. You move along a track. You answer questions from a card. If you succeed, you can roll a die for the number of spaces to move and then give the next player a try, or you can move one space and get another question. We played two teams of two. We never rolled the dice, and combined we only got one question wrong.
Oh, and to answer the puzzle, a house with an all southern exposure would have to be on the north pole, so the bear would be white.",2.0
"My children and I love this game, however,  the one I received did not work properly. We could not push the dice in the center without extreme force. Very disappointed.",2.0
Got this game and it's all cheap,2.0
"Great classic game, but the design on this version is cheap and does t hold the pieces very well, also didn't come with a box you can store the game in.",2.0
Delivery was on time but not made like the good old days.  Very cheap and flimsy.,2.0
"I would love to finally have this game again and I was so excited when it arrived in the mail, but it looks like someone beat it, and ran over it.....",2.0
"I love mastermind, butt his version is not great.  The lids don't stay closed and all the pegs spill out frequently.  the HUGE box doesn't make any sense for storing the game either.  I'm a bit disappointed",2.0
The quality was not great.  I would have been fine with the quality if it hadn't been $20.00.  I think it's worth 9 dollars not a penny more.  When it came it had a cardboard rather flimsy bottom that you attach to the clear plastic board and the popper was fine but a little sticky.  I felt I had paid too much considering how flimsy them bottom was.,2.0
"Disappointed! This came without all of the pieces. The small pegs were missing, so we had to send it back.",2.0
"It came to us dirty and beat up...they said it was in ""good"", like new condition....but it was NOT at all!",2.0
This game is amazing but the craftsmanship of the actual game is why I am giving it a low score. The little pocket on the side doesn't really fit all the little pieces. You can see that they skimped and changed this amazing game so much that it makes it hard to actually play the game. Kind of a shame - b/c I really like this game but we can transport it b/c of all the pieces not fitting into the compartment. I was going to buy it as a gift for all the birthday party my kids have to go too.,2.0
Make sure you verify which version you will receive before you place your order.  I received the newer version of the game that is VERY CHEAPLY made.  I searched to find the older one that's pictured.,2.0
"I just received this in the mail, and am so disappointed with the quality. I know it's not very expensive, but it couldn't have cost more than $3.00 to make. The box does not look like the picture here--it is white, generic-looking and is paper thin and flimsy, and I'm sure the game itself is cheap looking too. The box top does not lift off like you would think.  It is a Christmas present for my son, and he'll probably be fine with it, but what happened to the days when board games came in sturdy cardboard boxes that would last for years? Is there a specific company that still produces board games of quality material?",2.0
Game is fine if you know what you are playing.  But the version has changed over the years.  The reviews saying the current board has little quality are spot on.  That is the version you will get here even though the picture looks to be the Original version.  Very misleading if you are concerned about version as I was.,2.0
cheaply made... not a good product at all.,2.0
"Trouble used to be one of our favorite games to play with our children some 20+ years ago.  Our grandchildren were enjoying this game, but the game base is not attached, and the packaging is very flimsy and inadequate for storage.  I wish I had kept the old one!",2.0
"I would shop for better quality, but it may not exist.  Would not buy this one again. Nothing seems to made well these days.",2.0
"I got this toy for my daughter when she was somewhere between four and six months old, thinking she would love the colors, rattly sound, and movement of the tiny balls.  To my dismay, it turned out to be one of the least-used toys in our house.  She has barely ever played with it since I purchased it over a year and a half ago; though I can't offer any kind of good explanation as to why she never enjoyed this toy.  For some reason none of the Lamaze toys have ever greatly appealed to her.",2.0
"This toy is certainly good for getting babies attention, but the next response from my daughter was usually the protruding lower lip followed by crying!  It was way to loud for delicate infant ears.  As she got older, and wasn't so sensitive to the sound, she found it easy to hold and bring to her mouth, but still didn't like the noise it created when she shook it. She reached for any other toy in the vicinity besides this one.  I love the other Lamaze toys I bought for her, but this one sounded better in writing, than in reality!",2.0
"We purchased this as part of our classic Christmas - it's very cheaply put together.  The bubble pops, the pieces fit in their slot...but it's flimsy; even the box it is stored in is flimsy and not like other board game boxes.

Would not buy another - rather look for a vintage/ better made one.",2.0
"Was excited to add ""Trouble"" to our board game collection but this one was a disappointment.  Very cheap construction- honestly, it will be a game we play with just the family, will not bring it out with guests.  Tacky.",2.0
"So disappointed in this game. The quality is terrible. You have to push SO hard to get the die to pop and then it often doesn't even flip the dice, it just scoots it over. So flimsy.

I remember having fun with this game as a child, maybe a vintage version would be more fun and better made. Shame on Hasbro for making such a poorly made product.

However, when playing the game, it takes forever to get a game piece onto the playing field, and the game path is so short that most of the time your piece gets sent back to start because another player lands on the same space. We played this game as a family last night for 30 minutes without making any real progress toward finishing the game.  It was frustrating for my kids to just keep getting passed turn after turn because their ""guys"" were stuck in the start and they didn't roll a six.

Sorry is much more fun. Stick to Sorry.",2.0
Disappointed in how flimsy this product is - TROUBLE keeping the pegs in place.  Thought this would be a fun game for my grandbabies but it is more frustrating than anything.  Hasbro needs to redesign this product and then it would be a fun game.,2.0
"I returned it because it cost like $13 or $14, and it was put together so very cheaply. Can hardly push down the bubblmy 4 yr old g'son could not with 2 hands! Needs to be revised.",2.0
The storage area doesn't close well. I have to put a plastic bag around the whole board before storing it. I don't like the new peg colors. Great idea to revamp the board. Redesign it and I will buy it. Terrific game.,2.0
"The colors are bright, and it is eye catching, but my son was never interested for long.  We bought it when he was 2 mo and now he is almost 8 mo, and he never pays attention to it.  It is made from very hard plastic and is fairly large for tiny hands.  I am not sure if that's why he doesn't play with it.  It's not inviting to touch... just to look at.",2.0
"Based on the great reviews, I expected my children

(now ages 2 and 3) to love this toy.  However, neither one of them ever showed any interest in this toy.",2.0
"Awful version, I hate it.  First, the container that holds the pegs is not big enough so it is hard to close and keep pegs organized.  Second, and even worse, is that the four small holes that are used to help flag the correct and incorrect peg placements are configured as a square when the four pegs are in a row, so you spend your time constantly realigning in your mind how the two by two aligns to the one by four.  I miss the old version, just too pathetic to play on this one...  One extra star because this is a great game to play at dinner with my kid.",2.0
Again I am new to internet purchases. I did not review this before I bought. will not make that mistake again. The game was cheaply made. Paper backing with a warp frame.,2.0
"I love Lamaze toys but this rattle has never been high on my daughter's list of favorites. She really didn't show any interest in this toy until around 5 months and that was pretty much b/c she wanted something/anything to chew on and this fit the bill but her interest didn't last long. The rattle seems to startle her more than others - it is pretty loud. Also, it's hard to clean.",2.0
"The game itself is great, of course.  I have loved it since I was a kid.  This one, however is so poorly designed that it's difficult to play. The pieces can't stay separated and we have to keep the whole thing in a huge ziploc bag.  Every time you want to play, you start by organizing the pieces.  This is such an easy design fix--I can't believe this made it past whoever approved the final version.",2.0
This isn't the same as I remember as as child. The board is a flimsy plastic and the popper is kind of sad.,2.0
"This game was missing a piece, making it almost useless.  Only 3 players can play at at time because of this missing piece.  I will not be buying games from Amazon anymore because of this.",2.0
Love this classic game but the plastic is cheaply made.  The cover for the pieces compartment broke off in just a week.,2.0
"After reading some of the great reviews, I got this game as a gift for my step-brother in-law who is five years old.  I remember playing this when I was young and I had really enjoyed the popping dice.

The game arrived quickly, but several of the little plastic pieces came misshapen and deformed out of the box.  It appeared that the plastic was melted (they are very hard pieces of plastic, so this could not happen easily).  The game board also seemed very flimsy and cheap, like it will soon fall apart.  It felt too delicate for a child to really play with.  I am pretty sure the one I had growing up was a much better quality (it survived four crazy, wild, competitive siblings playing on it for years).

Because of the misshapen pieces only three people can play this game.  Altogether a great embarrassment for me, as I am sure it looks like I got my step-brother in-law a gift from a dollar store.

I recommend buying this game from another store with higher standards and easier in store returns; try Kids R Us or Target.",2.0
"Come on. Such a classic game. This has been around forever, yet the design of the tray to store the pegs is just plain dumb. There are small holes where pegs can get caught in them so the door doesn't close. The pegs don't stay in their compartments. just a plain poor design. Great game just try to find it elsewhere.",2.0
"There's nothing wrong with the actual product itself, it's just that I really don't like that faulty new design. The old one was much better and stayed put...with this one, you can easily knock over the board, the pegs can't fit in the peg holder so they spill everywhere and the part that blocks the code is pretty flimsy. I wish they hadn't changed the design of the game so much.

THE GAME ITSELF IS ENGAGING AND FUN, JUST HATE THE DESIGN OF THE NEW BOARD.",2.0
"This is a game that I have been playing since my childhood, and I love it..but this current piece is really flimsy. The big pegs don't all fit into the compartment and the side where the code goes does not lock, leading to any small movement of the board exposing the code! All in all, I would suggest buying the game but not this particular one.",2.0
It would've been better if we had received a complete set.  We were so excited to play and was disappointed to find that the bag of key pegs only had 1 peg inside.  Trying to find out if I can still get a bag sent to me to complete the set.  Item arrived on time.,2.0
Kinda cheap - storage doesn't keep all the small parts very secure.,2.0
"A great game in theory, but this new and improved version (vs. the old) is difficult to use. The gameboard is too big and it's difficult to get the code pins into their hiding place. We ended up buying two of the old versions at yard sales and now each set up a board so that we can both play at the same time.",2.0
"Cheap description yields a cheap product.  I bought this after playing at a friends house. They must have had a deluxe version as it was nice.  This one is much smaller, has a lot less cards and just feels cheap.  Read the descriptions closely or get what I got.",2.0
"The parts are all there, but it came without a box and is difficult for the little ones to keep up with.",2.0
"Love the game, loved the old version.  This game however is very poorly and cheaply made.  plastic is all low quality, and although I just got it, I can almost guarantee the flip top covers will be broken as soon as a kid gets a hold of it.  the pegs do not all fit in the peg holder.  the two compartments for the two different kinds of pegs is not fully closed so the pegs go between them, which means fishing the tiny pegs out of the bigger pegs.  would pay twice as much for a better made version if i could.
the pegs do fit in the holes though for me unlike other reviews.
also i wish they hadn't changed the colors to the pink, purple, teal, etc options, but that's preference I guess.",2.0
"I loved this game as a kid, but I always had to play it when my Dad was available to be the pattern police.  Now you can just play Mastermind solo on the computer or ipod, and get a new pattern and all your pattern clues without having to tie up someone else's time.  I hate to encourage electronics over a real 3D toy, but in this case it absolutely makes sense.  No parts to get lost that way, either.",2.0
"The game concept is good, and I'd heard it was very fun, but this version is made on the cheap. Extremely lightweight and flimsy, the base doesn't feel like it would survive an accidental drop. I might get an older copy that is more substantial, but I do not recommend this game.",2.0
"Mastermind the game is a good game, but Pressman makes the worst quality components of any game manufacturer, and this game is no exception.  The box is really flimsy and the colored pegs do not fit in the plastic container.  Better to find an electronic version since it works better as a 1 player game.",2.0
"A poorly conceived design.  The pieces do not fit inside the attached storage compartment. Buy someone else's design. Great game that teaches great logic...but why do we keep designing products that break, fall apart, do not store well, etc?!",2.0
Underwhelmed. I was thinking this was more like another cash register by the same company. I switched to this one because it was pink. Should have gotten the other one.,2.0
"The game was fine but I thought it was about $60 over priced as I paid $80 for a board game that others offered for $20. I thought I was getting some ""souped up"" version of the game, but I think I got ripped off instead.",2.0
I thought I was getting the original Stratego not one with wizards and dragons.  same concept though.,2.0
"I nearly bought this until I read that it involves cardboard and stickers.  That's shameful.

Search Amazon's partners and other major booksellers for the ""Nostalgia"" edition of Stratego.  It runs $4 or $5 more.  It has plastic pieces with metallic paint.

This game is a blast; you and your kids are going to play it a lot.",2.0
Disappointed with this cash register I bought for my grandson. The LCD solar powered screen arrived hanging lose in the registrar and there wasn't any way to get into it to fix the problem as the unit is sealed. Otherwise it's nice and chunky and looks fun if it worked!!Sending it back,2.0
"I've had similar models of this register in classrooms (Head Start Director) and typically love these products. So when my 4 year old son wanted this for Christmas, I was more than happy to oblige! Unfortunately, it's pretty awful. Unless the ""solar strip"" has a flashlight shining directly into it or the register is tilted towards the sky (light), the calculator doesn't work at all. Needless to say, this was a bust and my kids are pretty upset that it doesn't work, as am I.",2.0
"This is only getting a 2 because it worked for a short while before the drawer got stuck. It wouldn't close all the way. There was no rattle (there is now due to my trying to ""fix"" it). You can't unscrew the bottom and take it off to check. Taking the screw out does nothing. I followed directions as per customer service. My model doesn't have a reset button, so that didn't help. Changing the battery didn't help (in fact, it makes the same sad squeak it made before I changed it). Too short a life. At least the play money all works.",2.0
"Our little granddaughter likes it, but it doesn't work.  She would love if it would light up like it's supposed to.  They tried new batteries, but can't  get any of the window displays.  She can open the drawer & it pops open, but no number display.  I haven't seen it, but wonder is there a bulb that can be replaced to get it to light up?  Thank you",2.0
I thought the solar power would be great. It only works when in direct sunlight or when a flashlight is used. Not what I hoped for.,2.0
The drawer shoots out so strongly that it bounces some of the coins out of the drawer. Other than that we like it!,2.0
Awesome idea for pretend play but the buttons get stuck making it very difficult for my 7 year old to open the register.,2.0
The quality of this product is very bad. It looks so cheap. Its not worth the price. I bought this for a gift and I hated the quality.,2.0
Granddaughter loves this except when the solar panel can't collect enough light in the house to operate the calculator. Wish there was option for a battery.,2.0
"I bought this item August 2015, I had put aside for Christmas, when we opened gifts at that time, for whatever reason the cash register did not open, to date we still can't get it open, so I'm thinking my lost. The toy still looks brand new and packaged and unopened. :-(",2.0
No credit card !! it make my little son very disappointed. I have to return it and l hope get the new one!,2.0
"My 8 year old daughter like it, however the calculator stop working after 12 months.",2.0
Ordered the blue and red and revieved pink. My son doesn't want to return it now.,2.0
"This is a cute cash register for kids and the money is realistic looking. We are disappointed however that it arrived in a non- working condition. The included battery for the beep sounds was present, but the beeps didn't work when pressing keys. We replaced the battery and still no beeps. The calculator function works on solar power so it was fine. Disappointed because the grandkids would of liked the beeping sounds like a real cash register. We are not returning because it's too much of a hassle for a 30$ toy.",2.0
"The item delivered was not red and blue as pictured, but different shades of pink. The drawer pops out rather violently, which sends coins all over the place. Additionally, the paper money comes in 4 different denominations, but there are only slots for 3.",2.0
